,tweet,gender,profession,ideology_binary,ideology_multiclass
10833,": Hoy en la @user de Rambla de Catalunya «Las edades de Almudena», celebración de su legado literario y personal, donde también habrá lectura de sus textos por parte de la actriz Montse Guallar.. [HASHTAG] @user",0,0,0,1
10834,"«Siempre se sintió feliz con sus lectores. Por eso iba a todos los clubs de lectura, a todas las bibliotecas...», Luis García [POLITICIAN] recuerda a [HASHTAG] en @user .",0,0,0,1
10835,": El 17 de junio en @user de Rambla de Catalunya 37, mesa redonda para recordar a .. Lectura de fragmentos de la obra de Almudena a cargo de Montse Guallar.. Presentación y moderación: Dolors Fernández. @user",0,0,0,1
10836,"El barrio valenciano de San Marcelino rindió un cariñoso homenaje a [HASHTAG] organizando un recital en la Biblioteca. Fue una tarde muy emotiva, con la participación @user y @user .",0,0,0,1
10837,"«Almudena tenía la voluntad de hacer una obra que, yo creo, tiene un grado cívico... ya en sus primeras novelas se ve su voluntad y compromiso de utilizar a la gente normal como heroínas y héroes», @user en el especial @user dedicado a la autora madrileña.",0,0,0,1
10838,Las Facultades de Filología y de Geografía e Historia de la Universidad Complutense de [HASHTAG] rinden un cariñoso homenaje a .. @user,0,0,0,1
10839,La Facultad de Filosofía y Letras de la Universidad de Granada organiza las Jornadas «Completamente Almudena» en homenaje a la escritora madrileña. Gracias por esta iniciativa tan especial. @user,0,0,0,1
10840,"Los separatismos son el cáncer de la sociedad y el populismo es para ""minusválidos mentales"". No puedo estar más de acuerdo aquí con mi estimado Savater.",1,1,1,2
10841,"""Mientras las familias españolas no dejan de empobrecerse, vemos el desastre causado por esas buenas intenciones de lo que querían librarnos de la ultradercha, cuando su irresponsabilidad idiota debería mirar hacia dentro"". Artículo.",1,1,1,2
10842,@user España nunca fue racista. Eso es cosa de protestantes y luteranos.,1,1,1,2
10843,"Es cierto que Godard (1930-2022) tenía mucho prestigio en personas con gustos con los que difiero diametralmente, y que la mayor parte de su cine es insufrible por moderno y por pretencioso. Eso no quita que, como a todo el mundo, me encante À bout de souffle.",1,1,1,2
10844,"@user . Aquí tenemos un tratado rápido de la teoría de conductas que acarrea este tipo específico del espectro, como la amargura vital, el odio, la fealdad y el izquierdismo.",1,1,1,2
10845,@user La sonrisa del presentador progre al final del corte. He sentido hasta un escalofrío.,1,1,1,2
10846,"""Uno imagina hasta qué punto sus vidas carecen ya de fundamento. Casa destrozada, éxodo forzoso, futuro en entredicho, y aún así sentirse conforme, incluso contento, con el simple hecho de sobrevivir"". Artículo.",1,1,1,2
10847,"Las reacciones de la merma a la sentada del Rey me hacen sospechar que no tienen ni pajolera idea de quién fue Bolívar. Pero les suena a algo antiespañol, y eso les vale. El sectarismo y la burricie cuando retozan en un páramo cultural. Son incorregibles.",1,1,1,2
10848,"Como nadie (salvo los imbéciles cantamañanas y los políticos demagogos) usa el absurdo y ridículo desdoblamiento de género, pues se les va la olla forzado el asunto y siempre cometen aberraciones, claro.",1,1,1,2
10849,"Hay ciertas asociaciones, parejas creativas, que suelen tener un peso en algunas filmografías. Directores con sus actores fetiche, guionistas que trabajan para cineastas en concreto...una de las más fructíferas fue la de Burt Lancaster y John Frankenheimer.",1,1,1,2
10850,"Actuó durante 40 años pero, al igual que muchos jóvenes que deslumbran demasiado pronto, quedará por ese puñado de papeles feroces en los años 90.",1,1,1,2
10851,@user Hoy María de los Ángeles Barceló recibió un poco de su propia medicina por preguntar si se le iba a consultar a don Pablo.,1,1,1,2
10852,"@user Al llegar de noche y tener que meterse friegas en la bañera, con olor a pajarería por toda la casa.",1,1,1,2
10853,"He salido espantado de ver 'Elvis'. Y eso que ya iba prevenido, al ser el director Baz Luhrmann, el que perpetró ese atentado contra Fitzgerald y 'El Gran Gatsby'. Un horror verbenero sin alma que no profundiza ni acierta, con su típico montaje caótico que gustará a los modernos.",1,1,1,2
10854,"'Identidad' es un curioso thriller psicológico que tiene su atractivo, y la lástima es que la última interpretación donde se le vio fuera en una precuela de 'Los Soprano' que no está, ni por asomo, a la altura de una serie legendaria.",1,1,1,2
10855,"Dejemos de pedir tuits, pésames y otras cosas que no van a ocurrir. Una vez que se asuma, no sin espanto, que ese abyecto ministerio no está para interesarse ni para proteger a mujeres, a niños, niñas o niñes, antes podremos combatir la naturaleza de su mezquindad.",1,1,1,2
10856,"La victoria del constitucionalismo es momentánea, el gaznápiro de La Moncloa volverá a la carga para apuntalar su poder absoluto.",1,1,1,2
10857,"En el discurso demencial de la cornúpeta me fascina realmente la que está sentada al lado. Gesto taciturno y ceño fruncido en todo momento, sin variar el semblante. Como si supiera que la ideología de género acarrea estar enojada con el mundo, a la gresca con la vida.",1,1,1,2
10858,"@user José Javier Esparza y León Arsenal, de los vivos, han tocado esa época en algunos de sus libros. Es verdad que es una época de la historia de España bastante desconocida incluso a nivel divulgativo.",1,1,1,2
10859,"Leer cine. Sí. A esas grandes películas, como las de Ford, aun los mejores textos, nos las muestran por aquí y por allá, nos ayudan a situarlas en el tiempo, nos facilitan su visionado, pero no rozan su secreto, las dejan incólumes, ahí arriba, lejanas, siempre más poderosas.",1,1,1,2
10860,"@user La verdad es que lo tienes merecidísimo. A los locales de la Puerta de Alcalá vas a que te timen, sobre todo los que tienen pinta de moderno. Has actuado como un turista novato o un pardillo, así que a pagar.",1,1,1,2
10861,"@user Todavía salgo, y mientras quieran contar conmigo por ahí estaré. Si puedo, suelo ir a todos los sitios a los que me llaman. También iría a medios progres. Ningún problema.",1,1,1,2
10862,"@user Lo prometido es deuda, @user . Aquí está el vídeo. Vas a perder el juicio.",1,1,1,2
10863,Todo mi reconocimiento a los alumnos expulsados de un instituto en Baleares por querer poner la bandera nacional en apoyo a la Selección. Nunca una expulsión fue tan necesaria para crear orgullo de rebeldes con causa. En @user . 📺,1,1,1,2
10864,"@user No veo a Papell de central capaz de frenar el empuje de Beni y Fallarás, dos verdaderas tanquetas.. Será una masacre.",1,1,1,2
10865,"@user Piensas que igual se ha pasado un poco. Luego recuerdas a [POLITICIAN] en el homenaje al difunto Chávez, cantando con Pablo Hasél o de compadreo con el etarra Katu Arconada y te das cuenta que se ha quedado corto.",1,1,1,2
10866,"Porque era una encuesta sobre lenguas, Inaciu, sobre lenguas. Feliz Navidad.",1,1,1,2
10867,@user Como cuando te disfrazabas de tía en el carnaval.,1,1,1,2
10868,Repite también mi ministra preferida. A su sectarismo orgulloso se le une el haber leído menos libros que el perro de un ciego. Todo cuenta.,1,1,1,2
10869,"Un detalle para cinéfagos inquietos es que hay un desnudo de la señora Deborah Kerr. Los años 60 se acababan y muchas cosas empezaban a cambiar. Después de retozar en la playa en 'De aquí a la eternidad', el ser ya talluditos no les impide retozar en un sofá.",1,1,1,2
10870,"@user Pensaba que ibas a decir que estabas preñada. Pues nada, otra vez que @user se queda a las puertas.",1,1,1,2
10871,@user Sí. Guardaremos un minuto de silencio por la tilde diacrítica.,1,1,1,2
10872,"@user Es Sato en el examen de Selectividad cuando le ponían ""razona tu respuesta"".",1,1,1,2
10873,"@user Dijo también ""telespectadores y telespectadoras"". A mi padre lo tuvimos que sacar del salón.",1,1,1,2
10874,"@user No he leído el libro de [POLITICIAN] Dulce, aunque lo escucho frecuentemente en @user . Creo que yo también tengo obsesión por 'El hombre que mató a Liberty Valance', como cualquier fordiano apasionado. Nadie ha representado tanto la dignidad de la derrota como Tom Doniphon.",1,1,1,2
10875,"@user Yo añadiría 'Los duelistas', pero de acuerdo en lo demás.",1,1,1,2
10876,"No conocía este vídeo y eso que al Harvey Weinstein de Somosaguas lo tengo estudiado a fondo (por eso desprecio tanto a sus votantes), pero me parece lamentable que el árbitro no haya parado antes semejante manta de hostias. Rediós, qué paliza.",1,1,1,2
10877,"Sometidos al moralismo posmoderno. Con lo divertido que es ser libérrimo, con un punto ácrata. Y tener que estar bajo la dictadura de lo progre y su monserga catequista.",1,1,1,2
10878,La verdad que es asombrosa la capacidad de esta gente para estar equivocada siempre.,1,1,1,2
10879,"No les pareció suficiente matar a más de 200, quieren echarlos de su milenaria tierra. En caso de no poder hacerlo, acosarles a ellos y a sus familias. Sobre nacionalismo vasco contra la Guardia Civil (y nacionalismo de selecciones). Marlaska, no me olvido de ti.",1,1,1,2
10880,Un nuevo fin de semana y un nuevo directo.. Ya son 20 al hilo:.,1,1,1,3
10881,"Bueno, amigos míos.... Volvemos con [HASHTAG] en Youtube. Esta vez con The Balvenie 12 años double wood.... Salud.",1,1,1,3
10882,Hoy [POLITICIAN] ha anunciado su proyecto para España e Iberoamérica. Todos los medios nacionales han estado presentes. Sin censura. @user comienza con buen pie. La convocatoria ha sido un exito. Es un hecho.,1,1,1,3
10883,"Solo en Venezuela. El país de las mujeres más bellas, el petróleo, el Salto Angel y los huecos en la vía que te comunican directamente con el averno.",1,1,1,3
10884,"Yo vi la entrevista en la que dijo que él cree que el éxito en penales no dependía meramente de la suerte, y...",1,1,1,3
10885,"Ya un nuevo episodio de [HASHTAG] con @user está en Youtube.. Análisis filosófico de las relaciones amorosas, con especial énfasis en las de la gente que está en el medio artístico (como Shakira).",1,1,1,3
10886,"Os voy a hacer un spoiler: Vais a morir solos pero sin ""masculinidad tóxica""",1,1,1,3
10887,Marruecos le roba los cuartos a España. En todos los sentidos.,1,1,1,3
10888,Recuerdo cuando me dedicaba al derecho y quería dedicarme a la política o al periodismo político. La gente decía que era un soñador o un friki. Ahora trabajo en uno de los mayores medios de este país. Persigue tus sueños. El que la sigue la consigue. Soy testigo.,1,1,1,3
10889,"Comiquita.. Pero sigan ofreciendo contratos de 12 y 13 años, payasos...",1,1,1,3
10890,"Señoras y señores, hoy a las 9.30pm volvemos a la carga en vivo con los directos de Youtube:.",1,1,1,3
10891,"A propósito del centenario de Carlos Andrés Pérez, uno de los primeros videos que hice en mi canal de Youtube, hace más de tres años:.",1,1,1,3
10892,"@user El principio democrático es vivir bajo el imperio de la Ley. Lo dice el preámbulo de la Constitución: ""Consolidar un Estado de Derecho que asegure el imperio de la ley como expresión de la voluntad popular""",1,1,1,3
10893,Se descubre que es policía y se convierte en abusador por arte de magia,1,1,1,3
10894,"China, Birmania y Tailandia se pasan por el forro el cambio climático y eso que a través de estos 3 países pasa el río más contaminado del mundo, el Salween que vierte al oceano toneladas de basura y de productos químicos. Pero el esfuerzo te lo piden a ti.",1,1,1,3
10895,"La frustración lleva a la envidia, la envidia al odio, el odio a la obcecación y al sectarismo. Envidia y odio al que puede y tiene más que tú, sea en lo estético, en lo profesional o en lo económico. Para muchos, esos sentimientos son rentables en política. ABRO HILO.",1,1,1,3
10896,Que las Big Four son una trituradora de carne lo sabe todo el mundo. Soy cercano a ese mundo de despachos y oficinas y se que hay gente que se desmaya por ansiedad y horas de trabajo. La recompensa es poder poner que has trabajado allí 2 años e irte a otro sitio a cobrar más.,1,1,1,3
10897,"cavar zanjas en él. Entonces mandó a por ellos; y les cortó las cabezas en aquellas zanjas según se los iban trayendo en pequeños grupos. Eran en total unos 600 0 700, aunque algunos elevan el número hasta 800 o 900""",1,1,1,3
10898,Fue la primera vez que pude pronunciar una palabrota sin que mi madre me abroncase. Estaba justificado.,1,1,1,3
10899,Muy poca gente sabe cual fue la primera manifestación a la que asistí en mi vida. Tenía 7 años y aún me llegan Flashbacks de esa concentración a la que me llevó mi madre en Madrid para protestar contra el secuestro de Miguel Ángel Blanco.,1,1,1,3
10900,A ver cuanto tarda la gente en justificar los cortes de luz decretados por el Gobierno.,1,1,1,3
10901,La que le han liado a [POLITICIAN] con la bromita es tela marinera,1,1,1,3
10902,"[POLITICIAN] jodiendo una vez más la industria textil. Esta vez las corbaterias, un sector en quiebra. Manda cojones.",1,1,1,3
10903,Que alguien se dedique a grabar esto en vez de tratar de salvarle la vida como sea aunque la muerte sea inevitable es otro síntoma más de la falta clara de valores que tiene la sociedad,1,1,1,3
10904,"Los yihadistas sólo emulan a Mahoma. Aquí un extracto de la obra ""La vida del profeta de Alá"" escrito por Mohamed Ben Ishaq muerto en el año 773 d.C.: ""Entonces se rindieron (la tribu judía ""Qurayba"") y el Apóstol los encerró en Medina. Luego el Apóstol fue al mercado e hizo",1,1,1,3
10905,Esto es profético. En 1 año Marruecos nos gana el Sáhara y el mundial. Próximamente Ceuta y Melilla. Que debilidad transmitimos. VERGÜENZA NACIONAL,1,1,1,3
10906,El no sabe que existe una Cartagena en Colombia y ella no sabe que existe una Cartagena en España. Es un bucle sin fin. Desesperante.,1,1,1,3
10907,"Da igual lo mal que vaya, da igual el gobierno que nos toque, da igual que no tengamos móvil, que no tengamos lujos. Debemos tener hijos y muchos.",1,1,1,3
10908,Quiero ver a un progre ecologista yendo al Ganges en Benarés sin que le implosione la cabeza.,1,1,1,3
10909,No se pueden fomentar enfermedades como la obesidad. Un cuerpo obeso no es sano. Al igual que tampoco lo es uno escuálido.,1,1,1,3
10910,Como somos un país de tarados que no viven en la realidad y que sólo aceptan la energía verde y sostenible pues las eléctricas están tirando de energía hidráulica (pantanos) para dar electricidad en pleno verano. Primero nos quedaremos sin agua y luego sin luz.,1,1,1,3
10911,Un abrazo @user y gracias por haber sido siempre tan cercana y tan buena persona. Se te va echar de menos. Te deseo una pronta recuperación.,1,1,1,3
10912,¿A qué hora es la manifestación feminista para condenar la cacería a [POLITICIAN] en la Complutense? 🤔,1,1,1,3
10913,"@user La semana pasada decían que era culpa de los jueces fachas, mientras estaban buscando soluciones a la ley. Madre del amor hermoso.",1,1,1,3
10914,Ahora ya se puede ser reportero de guerra en España. Yo siempre con @user . Valentía.,1,1,1,3
10915,Hace 800 años tres reyes españoles cabalgaron al frente de sus ejércitos logrando romper las filas y la moral del moro. La situación en las lomas de Las Navas era desesperada. Los cristianos luchaban encarnizadamente contra los moros sin lograr romper su resistencia. ABRO HILO,1,1,1,3
10916,"Tú, puto pringao, comerás insectos en tu cuchitril de piso compartido mientras no te puedes comprar un filete porque no te llega el sueldo ni para pipas. Pero serás feliz porque te lo dice el Gobierno y tu eres un cumplidor de normas.",1,1,1,3
10917,"""Los jueces aplican mal la ley. Quiero insistir en esta idea"". LO DICE UNA MINISTRA DEL GOBIERNO",1,1,1,3
10918,Si quieres tener una relación sana con la prensa conviene atender a la prensa y no repudiar a la prensa. También conviene no prohibir hablar libremente con la prensa y no ser hermético. Y no señalo a nadie.,1,1,1,3
10919,"Trabajar 50 horas semanales, pasear por el supermercado los sábados, poner la lavadora de madrugada, vivir en un zulo por la mitad de tu sueldo, ir en metro por la subida de la gasolina, conformarte con lo que tienes, quejarte de todo, alcoholizarte en los bares. ""La clase media""",1,1,1,3
10920,@user Ambos fueron a desactivar el Congreso de los diputados. Por distintas razones. Tejero lo logró durante dos días. [POLITICIAN] lo está destruyendo.,1,1,1,3
10921,Aquí da una explicación de la siembra de nubes con yoduro de plata que intenta tranquilizar. A la vista de los comentarios no lo consigue del todo. Hay enorme suspicacia. Todos demandan más información.,1,1,1,3
10922,Comprendo que a los [POLITICAL_PARTY] que estáis dando un golpe de Estado en España con los golpistas indultados y los etarras liberados os convenga distraer. Pero hay que tener mucho morro para implicar a 21.000 personas donde hay 25 personas imputadas y doce detenidas. Y ya veremos.,1,1,1,3
10923,"Nadie medianamente inteligente podía ignorar hasta dónde son capaces de llegar en su guerra sucia contra [POLITICAL_PARTY] los que don amigos, cómplices y socios de los asesinos de tantos españoles que pensaban como [POLITICAL_PARTY] en una España libre, democrática y soberana. Unos mienten, otros matan.",1,1,1,3
10924,Parece mentira que a estas alturas alguien piense que la profanación de las tumbas de Franco o Queipo de Llano es un acto contra Franco o Queipo de Llano y no otro paso para imponer a la sociedad una mentira general oficial que nos someta a la indignidad y sumisión para siempre.,1,1,1,3
10925,El gobierno de [POLITICAL_PARTY] y comunistas jamás reconocerá los escenarios de crímenes de sus correligionarios que pretenden ejemplares. Porque toda España está llena de lugares que prueban la vesania criminal del Frente Popular y derrumban su farsa.,1,1,1,3
10926,Nada en él es verdad. Salvo alguna patología. Observen.,1,1,1,3
10927,"Querido @user lamento mucho esa ofensa a la nación argentina que supone una cumbre de tiranos criminales, asesinos y narcotraficantes financiada por el vapuleado y empobrecido pueblo argentino.",1,1,1,3
10928,"@user Como la responsabilidad es colegiada no hay nadie que se haya sentado en un Consejo de Ministros de [POLITICIAN] o Sanchez que no pueda ser razonadamente acusado de alta traición a España. Lo de Trujillo con Marruecos es más cutre, como un poco todo en ella.",1,1,1,3
10929,Esta es de las que más gustan. Los océanos estarían muertos en 1980 decía uno de los grandes reputados ecologistas diez años antes.,1,1,1,3
10930,Atacan a Mercadona y a Inditex porque son dos empresas de éxito y con mucho empleo. Necesitan destruir las empresas privadas que son símbolo del éxito del emprendimiento porque quieren votante dependiente de ellos y no vivos ejemplos del éxito del bienestar que genera lo privado.,1,1,1,3
10931,@user Llegue hace cuatro días de allí y todos esos sitios se siguen llamando como siempre y siempre dependiendo de la lengua en que estés hablando. A ver los amantes de la diversidad como tú si os metéis en la mollera que todos estos pueblos y ciudades tienen también nombre en español.,1,1,1,3
10932,Nadie pagará las culpas por el bárbaro atentado contra el Club el Nogal con sus 36 muertos y más de 200 heridos porque quienes dieron la orden de aquel bárbaro crimen hoy dan órdenes en otras instancias.,1,1,1,3
10933,"Tienen Alemania llena de topos rusos porque lo han sido los gobiernos alemanes 20 años al menos. Los jefes del SPD se dice ahora “decepcionados” porque su amiguito invada Ucrania. No, les decepcionó que no ganara en días como en Crimea. Paris y Berlin habrían apañado silencio.",1,1,1,3
10934,"El pobre presidente Guillermo Lasso parece creer que la izquierda woke, correista y narco le va a perdonar por hacer lo que haría ella. Pero lo que parece claro es que los ecuatorianos no le votaron para hacer lo que la izquierda desea. Hubieran votado otra cosa.",1,1,1,3
10935,Gracias ⁦@user ⁩. Gracias ⁦@user ⁩. Gracias por destapar tanto abuso y mentira. Gracias por recordarnos la verdad.,1,1,1,3
10936,"Cuando se disparaba la ira de los alemanes por la monstruosa agresión de unos inmigrantes ilegales a dos niñas, una asesinada, aparece el golpe de Estado. La policia no salvó a las niñas pero si nos salvo a todos del golpe que iba a imponer a un anciano como rey nazi. Ya ven.",1,1,1,3
10937,"Le honra enfrentarse al felón otra vez. Pero no intente salvar a [POLITICAL_PARTY] o la izquierda. Porque están más entregados a [POLITICIAN] que LoPaís de LaPepa. Antonio Caño: «En 'El País' sabíamos que [POLITICIAN] era peligroso para la izquierda, para el [POLITICAL_PARTY] y para España»",1,1,1,3
10938,4. Los países que no protegen sus fronteras exteriores están violando el acuerdo de Schengen en una parte capital y lo amenazan. Países como Hungria. Polonia o Italia ahora son ejemplos de cómo proteger a sus pueblos y disuadir al tráfico.,1,1,1,3
10939,"@user No son unas afirmaciones de Villarejo. Es una grabación en la que se escucha claramente a Mauricio Casals pedir la pistola. Es el jefe de [POLITICIAN] y de Valles, de Griso y Ferreras, de Evole y [POLITICIAN] y denla Otero. Perola apelacion a delincuentes y pistolas ilegales no son noticia.",1,1,1,3
10940,El [POLITICAL_PARTY] abre expediente al concejal de Cabanillas del Campo por cantar el Cara al Sol en un bar con sus amigos.. Los esclavos morales de la izquierda no solo dan infinita vergüenza ajena. Son corresponsables del daño infinito a la libertad que causan la izquierda y su servidumbre.,1,1,1,3
10941,"Están trayendo a Europa por España, por Grecia, por ferry, por barcos de traficantes y ONG traficantes a cientos terroristas con entrenamiento militar y toda la voluntad criminal yihadista y antioccidental.",1,1,1,3
10942,"Quitan de la cartelera en un centro cultural de Holanda la obra de Beckett “Esperando a Godot” por la falta de papeles femeninos. La cancelación de la cultura pasa por la cancelación de la inteligencia por la vía del terror y antes aun que el terror, la infinita cobardía.",1,1,1,3
10943,@user Tengan todos piedad de @user que lleva el infierno dentro y encima.,1,1,1,3
10944,Le bloqueo por tutearme. No por llamarme “fascista” aunque no lo sea. Procedente de todos Uds es desde hace décadas una inmensa honra que te sitúa en el lado correcto de la historia. No saben el ridículo que hacen ya llamando fascista a todo el que no sea un pobre de espíritu.,1,1,1,3
10945,¡Este anuncio que llega de Brasil es muy interesante!,1,1,1,3
10946,Un jefe de Pfizer se vuelve loco cuando ve que ha hablado demasiado ante Project Veritas sobre manipulación de virus y de vacunas.,1,1,1,3
10947,"El [POLITICAL_PARTY] está entregando el CGPJ, pero también todo el Tribunal Constitucional.. Nuñez Feijoo prefiere ser rehén permanente de [POLITICIAN] que socio de [POLITICIAN]. Los españoles están a punto de quedarse sin los últimos reductos de una Justicia digna de ese nombre. Después todo será abuso.",1,1,1,3
10948,"Está claro que las votaciones sin identificación personal, a veces durante semanas y los recuentos eternos, cuando no con repentinas interrupciones nocturnas, siempre benefician a los mismos.",1,1,1,3
10949,¡Enhorabuena querida @user !!. Conseguir obligar a los congresistas izquierda a condenar la peste del socialismo o declararse socialista es una aportación a la verdad que deja a muchos en una situación que les costará explicar a sus votantes.,1,1,1,3
10950,"7. La confianza de la vida privada y social en Alemania con tan sobrentendidos y sólidos elementos de seguridad física y certezas legales y económicas, que eran el principal logro compartido por toda la sociedad alemana desde el final de la II Guerra Mundial, ha sido destruida.",1,1,1,3
10951,@user El punto es una coma. Víctor es Andrés. Pepe es Lola. La vaca es un tigre.,1,1,1,3
10952,"Hoy ⁦@user ⁩ trata del temor que suscitaba hace lustros el monstruito burocrático autoritario de la UE en H.M. Enzensberger.. Hoy es una peste que genera horror, persigue y aplasta al critico. La UE sí es hoy peor que un correccional, es un cuartel de abusadores.",1,1,1,3
10953,"¿Les entrará esta verdad tan evidente, tan puñeteramente palmaria en las cabecitas?. No. Porque tienen otra agenda. La criminalidad la asumen por las ventajas que se prometen de la inmigración y la descomposición social y nacional. Y porque a ellos no les afecta.",1,1,1,3
10954,"Vean el enfoque de los medios que hablan como de paso de los ministerios asaltados y quemados por los seguidores de Lula pero “fuerte represión” en 2017. Hoy con la brutal represión en marcha, ni se menciona y se habla de “golpe”.",1,1,1,3
10955,Los comités de ofendiditos suelen ser idénticos en composición a las jaurías de agresores.,1,1,1,3
10956,"¿Dónde están los contratos, Ursula von der Leyen? El compañero rumano de [POLITICAL_PARTY] en el grupo de Conservadores y Reformistas Europeos (ECR) del Europarlamento exige la dimisión de la presidente de la Comisión tras abrirla fiscalía una investigación sobre la contratación de vacunas.",1,1,1,3
10957,"Rusia está echando de Mali a los europeos, empezando por los franceses. El gobierno que cuenta con el “apoyo” de la organización de mercenarios de Putin, el Grupo Wagner, prohibió toda actividad de organizaciones humanitarias francesas. Los mil soldados alemanes también se van.",1,1,1,3
10958,"Sin entrar en la discusión sobre la asistencia sanitaria en España, más allá de constatar que en casi todas las demás regiones es peor que en Madrid, sí quiero recordar un día antes de la convocatoria de acoso político uno los métodos para movilizar que se denunció aquí.",1,1,1,3
10959,"Las cosas marchan, dice el Foro de Sao Paulo. Replantear significará que todo el subcontinente es el Chapare.",1,1,1,3
10960,"@user Tus declaraciones de 2019 -cuando decías que en Cataluña hubo una rebelíon, que tipificarías el delito de referéndum ilegal, que nunca pactarías con Podemos o [POLITICAL_PARTY]- serían las de un ultraderechista según el Snchz de 2023.",1,1,1,2
10961,"Sale Snchz a decirle a [POLITICIAN] que debe estudiar más. Eso, como él, que se sacó el doctorado con una tesis que ni se leyó.",1,1,1,2
10962,"En resumen, los aliados de Podemos en Latinoamérica son los condenados por corrupción y los que dan golpes de Estado, pero los que amenazan la democracia son todos los demás.",1,1,1,2
10963,Dice Snchz al principio del debate con [POLITICIAN] que va a hablar “con total franqueza”. Vamos que va a mentir sin cesar. Como siempre.,1,1,1,2
10964,"Un régimen en el que un Ministerio se gasta un millón de euros en lanzar una campaña para señalar y criticar a periodistas, ¿cómo se llama?. Porque una democracia liberal no es, desde luego.",1,1,1,2
10965,Mónica Oltra ya cumple con todos los requisitos para que [POLITICIAN] le fiche en el Ministerio de Igualdad. Enhorabuena.,1,1,1,2
10966,[POLITICIAN] será la candidata a la alcaldía de Madrid del [POLITICAL_PARTY]. La de la navajita plateá de la que nunca más se volvió a saber. Esa.,1,1,1,2
10967,"Recuerda, los que gritan ""[POLITICIAN] asesina"" son los tolerantes progresistas de la Izquierda mientras que al que le parece mal que se grite eso es un maldito fascista.",1,1,1,2
10968,Margarita Robles está dando lecciones de cumplimento de la Ley hoy en el Congreso. La misma que aprobó los Estados de Alarma ilegales. La misma que criticó duramente al Tribunal Constitucional por declarar ilegales los Estados de Alarma. Haz que pase.,1,1,1,2
10969,@user Es increíble que Castillo aún no haya pedido que se cambie el Código Penal peruano para librarse de la cárcel.,1,1,1,2
10970,"Tal día como hoy nació Karl Marx, un burgués subvencionado por un capitalista, [POLITICIAN] con una aristócrata, que tuvo un hijo con su criada y escribió en nombre de la clase obrera.",1,1,1,2
10971,Pedro Castillo cumple ya con todos los requisitos para participar en la gobernabilidad de España. Enhorabuena al agraciado.,1,1,1,2
10972,Resumen del Caso Azud que no verás en TVE:. 1. El extesorero del [POLITICAL_PARTY] valenciano obtenía favores del Gobierno valenciano de [POLITICIAN]. 2. Cobraba sobornos. 3. Financiaba irregularmente campañas del [POLITICAL_PARTY]. 4. Escondía detalles del cobro de comisiones en su dormitorio.,1,1,1,2
10973,Un ministerio de Igualdad digno de tal nombre exigiría hoy mismo la dimisión de Mónica Oltra tras su imputación por encubrir los abusos a una menor tutelada.,1,1,1,2
10974,"@user Entre los muchos cortes del vídeo, ¿estaba el momento en el que pedias perdón por frivolizar con la puesta en libertad de violadores y dimitías?. También es mala suerte que justo esa parte se haya caído.",1,1,1,2
10975,Pablo Iglesias no es un residente en un chalé en Galapagar; es un residente en Vallecas discontinuo.,1,1,1,2
10976,"Momento álgido del debate hoy en el Senado. [POLITICIAN]: ""Los ministros del [POLITICAL_PARTY] serían mucho peores que los míos"". [POLITICIAN]: ""El primero que considera mediocres a sus ministros es Usted. Por eso ha cesado a 40 ministros en 4 años.""",1,1,1,2
10977,Luchar contra la corrupción para el [POLITICAL_PARTY] era pactar con los condenados por malversación cambiar el Código Penal para rebajar sus penas. Es como decir que se lucha contra los incendios forestales pactando con los pirómanos rebajar sus penas.,1,1,1,2
10978,Snchz ha terminado su discurso comparándose con Elcano. No sabía yo que Elcano hubiese dado la vuelta al mundo con 22 ministerios y 800 asesores.,1,1,1,2
10979,Es repugnante escuchar a una representante de [POLITICAL_PARTY] hablar en nombre de las víctimas y pedir Justicia para ellas. En esto consiste la Ley de Memoria Democrática: en dar a [POLITICAL_PARTY] la oportunidad de presentarse como víctima y olvidar que fue verdugo.,1,1,1,2
10980,"La próxima vez que escuches al Gobierno sacar pecho por el mercado laboral, recuerda lo siguiente:. 1. El número de personas que trabaja 8 horas al día ha bajado un 12,6% desde 2008. 2. Los que trabajan 2-4 horas diarias han subido un 41% y los que trabajan 4-6 horas un 32%.",1,1,1,2
10981,"@user Claro, porque el [POLITICAL_PARTY] jamás gobernaría con un partido como Podemos que promovió el Rodea el Congreso en 2016 para impedir que el candidato más votado -[POLITICIAN]- pudiese gobernar, ¿verdad?",1,1,1,2
10982,Y lo que suspende es la tramitación de las dos enmiendas que se hicieron a la Ley que deroga el delito de sedición para cambiar la Ley Orgánica del Poder Judicial y la del Tribunal Constitucional. Argumenta que esas enmiendas no guardan coherencia con el resto de la Ley.,1,1,1,2
10983,[POLITICIAN]: “En Europa me preguntan por el milagro económico español.”. El “milagro económico español”,1,1,1,2
10984,La colocación de la bandera de España ha estado “bien resuelta.”,1,1,1,2
10985,Prioridades de los ministros de Podemos:. 1. Montar campañas contra periodistas no afectos. ✅. 2. Prohibir anuncios de cocinitas.✅. 3. Denunciar a productores de vino por un dibujo de una mujer en bikini.✅. 4. Mantener a los violadores en la cárcel. ❌,1,1,1,2
10986,La España de Snchz. Dar un golpe de Estado: indulto y cambio del Código Penal. Malversación millonaria de fondos públicos: cambio del Código Penal. Secuestro de menores: indulto. Abusos sexuales: rebaja de pena. Invitar a [POLITICIAN] a una Fundación: expulsión inmediata del [POLITICAL_PARTY].,1,1,1,2
